Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,158.9562108603195,0.07273188909710526,60.7515067250335
LightGBM,Test,211.2507899812096,-0.12452897983275535,66.81607581268939
LightGBM,All,176.89016892792688,0.009968143372693472,62.63826155230423
RandomForest,Train,119.46621038584406,0.4762301488613928,28.954268906325016
RandomForest,Test,207.77022823070624,-0.08777882952790117,69.84498314197462
RandomForest,All,152.5192874134033,0.2639771268321609,41.6758244463049
