Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,167.30341388735621,0.09651132643734761,74.03856769360571
LightGBM,Test,180.3864175592067,0.017932262768687424,89.12339482928088
LightGBM,All,170.00058166565228,0.07994436632568103,77.05553312074073
RandomForest,Train,149.52991079782484,0.2782791449836115,56.229534481500764
RandomForest,Test,180.33309045795946,0.01851282848142377,87.87502621999307
RandomForest,All,156.177335363964,0.2234859969799623,62.55863282919921
