Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,165.59024451236763,-0.02626335217034481,64.02257600695046
LightGBM,Test,216.40050568239056,-0.037809914852558135,86.68833500964786
LightGBM,All,177.58716238379773,-0.029082417575540642,68.8304642802499
RandomForest,Train,156.514177709104,0.08315336911518456,50.99851233538273
RandomForest,Test,214.64420608388764,-0.02103260998729506,89.2744068049571
RandomForest,All,170.50893781430455,0.05131655845743388,59.11764146529237
