Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,49.296726035994105,0.24070179212400633,50.749748815009696
LightGBM,Test,68.32930848995257,0.08246470721761501,39.26477482450551
LightGBM,All,53.711345733838726,0.19536485022384875,48.41686347318852
RandomForest,Train,54.13799565854596,0.08424232713005309,54.9471954249222
RandomForest,Test,70.56098844554178,0.02155134858292107,50.188100072128435
RandomForest,All,57.85247151234068,0.06650764133223042,53.98050418138594
