Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,126.74894753801598,-0.0955441511879962,76.57007502567822
LightGBM,Test,131.0829624271829,-0.0923204595253162,79.15826217624138
LightGBM,All,127.68492556434221,-0.09481276926855586,77.12165589383105
RandomForest,Train,120.11483050657228,0.016137457426064317,66.73963445348404
RandomForest,Test,132.77763101686617,-0.12074653387480883,77.85264444064678
RandomForest,All,122.92288474565096,-0.014672958165762084,69.10798084419082
