Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,186.30511692657626,0.06723243629660114,76.42492477580619
LightGBM,Test,158.3520227237838,-0.20949926857360568,108.34140699164443
LightGBM,All,181.06007261282912,0.03492428827727079,82.80822121897383
RandomForest,Train,159.94756253522328,0.3124898382939886,53.21388692721406
RandomForest,Test,149.32234858229498,-0.07549402903064695,104.74828444404804
RandomForest,All,157.87973576743087,0.2662150719270614,63.52076643058086
