Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,141.6372452030576,0.01343764065850428,71.61963314670948
LightGBM,Test,161.76247288974352,-0.027711066204094692,77.6910415652335
LightGBM,All,145.8845670729082,0.004251630261338901,72.83391483041427
RandomForest,Train,125.89362551969985,0.22057006681753277,51.62762753637297
RandomForest,Test,160.22356400771164,-0.008250054088154046,78.32086417952779
RandomForest,All,133.46790644144454,0.1665403127977173,56.96627486500393
