Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,143.15006302491832,0.06407901029441154,61.58086025686191
LightGBM,Test,143.27415258888357,-0.022417140864362528,66.38830659770278
LightGBM,All,143.17511052981263,0.04793920369749283,62.55090877667552
RandomForest,Train,137.4938360644984,0.13657909820262315,58.24745260203409
RandomForest,Test,138.61858744604064,0.04294837964674458,65.43959117602185
RandomForest,All,137.72152861351861,0.11908643629481552,59.69868531132535
