Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,183.67457143608965,0.0499072822917358,93.55067678604154
LightGBM,Test,186.39024364026733,-0.09294522154052642,88.24498411586733
LightGBM,All,184.2209085273455,0.02787109961396861,92.48953825200668
RandomForest,Train,154.5080372575848,0.32768922723230676,48.949598871252405
RandomForest,Test,185.07800344722526,-0.07761010517664291,80.4110190891383
RandomForest,All,161.08680993102817,0.2566968435813557,55.241882914829645
