Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,123.28445153794225,0.3111586079272486,50.91272163795224
LightGBM,Test,62.00582680671705,0.12243086092208022,98.40993718233088
LightGBM,All,113.40810865075318,0.32197649900004144,60.69156013238314
RandomForest,Train,135.74972151727638,0.1648191735523965,61.4846710312782
RandomForest,Test,62.49931040103414,0.10840671806731705,95.05745670140895
RandomForest,All,124.25055245334894,0.18613346964430522,68.39671513983463
