Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,179.39392277980136,-0.12283365009119951,106.58425032478178
LightGBM,Test,38.55693983610841,-0.14599718758208202,88.23480208637079
LightGBM,All,151.26301649903033,-0.06431633539534798,101.02381146465724
RandomForest,Train,174.29174679524277,-0.05987246931982981,97.45427012577592
RandomForest,Test,38.58646165834182,-0.14775276659898973,82.9041232122429
RandomForest,All,147.0491825840117,-0.005843568892580642,93.04513469743246
