Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,133.56451014912398,-0.010557695476806517,65.48306827230606
LightGBM,Test,122.03635064045254,-0.056661894604221885,73.86549751713709
LightGBM,All,131.3109941128128,-0.018187149409238268,67.18111664023003
RandomForest,Train,119.34553286544576,0.1931527966917559,48.532934256665726
RandomForest,Test,119.9902703729284,-0.021526613978113174,80.44811228804326
RandomForest,All,119.47641986820766,0.15707325470384426,54.99806678392222
