Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,185.84259119925076,0.0365945740749396,82.43336513742
LightGBM,Test,170.0666003147235,-0.004006088530492002,91.71993063455146
LightGBM,All,182.79399197650534,0.030058201126897388,84.29210255670782
RandomForest,Train,134.8260956221526,0.4929316546027467,41.50702620451818
RandomForest,Test,168.6754073394049,0.012352834894386988,88.1726909460837
RandomForest,All,142.24737297717476,0.4126319087647985,50.84731646337447
