Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,137.54624395054105,0.28653937578027744,58.74281125533815
LightGBM,Test,214.11826867371562,0.034574434191033565,127.36972779253443
LightGBM,All,156.38824459286332,0.2090462389146619,72.85756713887498
RandomForest,Train,139.61093318237067,0.2649592803507306,56.258627785531715
RandomForest,Test,215.37598398299406,0.02319944341624547,116.4759743323728
RandomForest,All,158.18638432491858,0.1907530248625029,68.6437557987118
