Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,159.5044433962928,-0.046835055808942094,86.0115792461003
LightGBM,Test,120.23989533026098,-0.005412551602894,95.71669430885727
LightGBM,All,152.3103707588495,-0.038664709361015515,87.99360978708589
RandomForest,Train,91.39876521162175,0.6562732412805887,31.226961758278517
RandomForest,Test,108.8343114037416,0.1762815544393933,87.25499156649954
RandomForest,All,95.21932749690433,0.5940555155726805,42.669305874041974
