Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,190.9404421694781,0.08548625642951646,82.03192875012712
LightGBM,Test,212.56974426628432,-0.04492027638486795,100.40564602126672
LightGBM,All,195.47682207864233,0.05755556633550252,85.72226517516506
RandomForest,Train,191.02942791071524,0.08463365919816235,79.51038760248802
RandomForest,Test,213.45287086869678,-0.05362060943244562,98.91341794256519
RandomForest,All,195.73941017170458,0.05502185514688818,83.40746017432814
