Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,103.84673247122738,0.3482790635042454,54.9052846985546
LightGBM,Test,109.48113889598847,0.24722435934354814,84.55041676797173
LightGBM,All,104.99780488540264,0.32870419482006497,60.83431111243802
RandomForest,Train,108.48938887457788,0.2887037379660655,48.05679922460148
RandomForest,Test,125.0841276883412,0.017366983332703034,78.12456979692686
RandomForest,All,112.0052043371832,0.23611162766946026,54.070353339066536
