Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,232.92302259641676,-0.15593646868428634,115.35746169673125
LightGBM,Test,204.4255848313785,-0.04102930408812777,148.21900719743462
LightGBM,All,227.3687689121357,-0.1270012318007041,122.09829154302938
RandomForest,Train,156.6323265107632,0.4772766162551576,51.099606026333845
RandomForest,Test,213.76389565870866,-0.13831161673698134,85.77540338817715
RandomForest,All,169.924891526461,0.3705274838284548,58.21259010055814
