old_cluster,AVG_MONTHLY_POPULATION,NUM_SEATS,DINNER_PRICE,IS_FAMILY_FRIENDLY,cuisine_cluster_id,new_cluster
6,1729.32341191666,15.0,150000.0,0.0,0.0,0
3,4207.76727442,42.80118694362018,16902.258902077152,0.5637982195845698,2.28486646884273,1
1,4048.874915336197,32.8468671679198,3150.8493107769423,5.551115123125783e-17,1.4002506265664163,2
2,4186.947753754955,41.20521619766644,3589.7149536719285,1.0000000000000002,1.3472889498970493,3
5,18243.532843267083,45.65346534653465,3275.941301272984,0.5473833097595475,1.562942008486563,4
4,6074.562782507043,150.11197916666663,4864.653645833333,0.7526041666666667,1.4947916666666667,5
0,4488.86090070498,39.782208588957054,4592.4079754601225,0.5782208588957055,3.993865030674848,6
