Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,149.15847006430138,-0.09737115587212797,78.05534838721138
LightGBM,Test,169.63561379011801,-0.10469865299906789,73.99427546295911
LightGBM,All,155.78452499886475,-0.09940240126884059,76.7983496249428
RandomForest,Train,122.42039429169725,0.2607943999071961,50.88876704625487
RandomForest,Test,153.71339622183072,0.09294589779916895,94.70397958636353
RandomForest,All,132.89606944742545,0.19992200653371806,64.45061854676473
