Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,113.0028243337494,0.07647960214860938,62.34348417262532
LightGBM,Test,102.45751540473759,0.0809011276604531,56.95495501491542
LightGBM,All,110.96438926270677,0.07742438177341215,61.26074233252473
RandomForest,Train,89.01937078348314,0.42689138567843754,36.227677615164225
RandomForest,Test,97.17426726073332,0.1732444057074164,58.82057632572444
RandomForest,All,90.71684187189223,0.3833899996415284,40.767372215884265
