Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,101.26798811262026,0.29185641230350745,28.06624506792657
LightGBM,Test,231.81497182823549,-0.0541732407229647,68.77627660864225
LightGBM,All,137.9010534029721,0.14579513351822582,36.26901261717525
RandomForest,Train,106.70998642720386,0.21370214240673924,36.83120627944613
RandomForest,Test,232.33222183757914,-0.05888285414885508,65.15046912332129
RandomForest,All,141.3111398245308,0.10302637543635607,42.537326404704544
