Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,52.35897524674387,-0.05224972133615435,49.94612698063694
LightGBM,Test,36.33303957238728,-0.003120687267700095,69.22450428150981
LightGBM,All,47.8456622358513,-0.03338550294390008,56.08015612182376
RandomForest,Train,51.042684434557785,-8.1895234587126e-06,47.359814805533475
RandomForest,Test,35.85803241492257,0.022936850007693632,69.32175391038389
RandomForest,All,46.74929456685814,0.013431264945601096,54.347704520713194
