Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,124.3150366303776,0.09160154570214352,63.012446239879196
LightGBM,Test,128.26988513340672,0.008737870492387279,73.15125028899297
LightGBM,All,125.11600757839571,0.07542004943970448,65.04020704970193
RandomForest,Train,122.55520483714375,0.11713849200464643,58.065418756324384
RandomForest,Test,129.03843045178704,-0.00317626147032124,74.10445328202773
RandomForest,All,123.87899698024498,0.0936121467674631,61.273225661465055
