Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,116.11878750254175,0.2398174899469887,58.7156589670932
LightGBM,Test,162.18572185704213,-0.033520346019303204,67.48702367442755
LightGBM,All,126.73258516588618,0.16975606266610843,60.47913264077057
RandomForest,Train,82.57962890700753,0.6155332889344263,27.128710161124857
RandomForest,Test,157.9641820083264,0.019582532495048266,66.78374052822878
RandomForest,All,102.29894221832184,0.4590322052046444,35.10131242024539
