Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,104.74270935629583,-0.10452472162936588,77.62066962218911
LightGBM,Test,118.8997813754213,-0.20561410452414308,43.729958612216144
LightGBM,All,109.2164598127746,-0.13224001729627943,67.3746407121973
RandomForest,Train,97.89022973278894,0.035268344408522445,65.17179790678439
RandomForest,Test,114.08236817786694,-0.10989849838245536,43.60980905338199
RandomForest,All,103.05418983076737,-0.008076793249084613,58.65305709063945
