Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,210.2601369076465,-0.18030546879231935,126.8233210190123
LightGBM,Test,81.54311362795667,-0.09914239959359983,101.66725222636015
LightGBM,All,179.72212540540409,-0.14464515802445654,118.84700652378113
RandomForest,Train,184.9568422127238,0.086683428380671,93.17519522888851
RandomForest,Test,69.5509527826985,0.20037650220140613,83.47654395901398
RandomForest,All,157.78484060427866,0.11773645526274334,90.10001311892825
