Model,Dataset,RMSE,R2,MAPE
LightGBM,Train,131.92260795335017,0.17979279199123466,58.37430304386958
LightGBM,Test,137.20662886237702,0.15080569063451277,77.81654206281718
LightGBM,All,133.08004583782605,0.1758428289502887,62.56772714599553
RandomForest,Train,97.52763469672985,0.5517291400715318,35.11951002393452
RandomForest,Test,118.66211387792613,0.3648430585530248,77.55068652736458
RandomForest,All,102.45546628459745,0.5115114071159391,44.271332407027295
